xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
268.0,230.0,330.0,247.0,Tuesday,positions,Monday,0.5,18,vrNieioiy,61.5,20,0.5,61.5
330.0,229.0,391.0,247.0,vrNieioiy,positions,Tuesday,0.5,19,EXPENSES       PAID       BY       EMPLOYEE,22.0,62,0.5,22.0
391.0,229.0,450.0,246.0,Thursday,positions,vrNieioiy,0.5,20,Fr.day,60.5,22,0.5,60.5
450.0,229.0,512.0,246.0,Fr.day,positions,22-Feb-97,15.5,32,Saturday,61.5,23,-1.0,61.5
512.0,228.0,573.0,246.0,Saturday,positions,Fr.day,0.5,22,Sunday,61.5,24,0.5,61.5
573.0,228.0,635.0,245.0,Sunday,positions,Saturday,0.5,23,,0.0,-1,0.5,0.0
635.0,227.0,709.0,260.0,SUMMARY          AMOUNT,positions,23-Feb-Sr,9.0,33,,0.0,-1,9.0,0.0
54.0,248.0,209.0,263.0,DATE,positions,"—24730""",14.5,35,17-Feb-97,107.0,27,-1.0,107.0
208.0,247.0,269.0,263.0,17-Feb-97,positions,DATE,0.5,26,18-Feb-97,61.0,28,0.5,61.0
268.0,247.0,331.0,262.0,18-Feb-97,positions,17-Feb-97,0.5,27,19-Feb-97,61.5,29,0.5,61.5
330.0,246.0,392.0,262.0,19-Feb-97,positions,18-Feb-97,0.5,28,20Je£97,60.0,30,0.5,60.0
391.0,246.0,451.0,261.0,20Je£97,positions,19-Feb-97,0.5,29,214-et>97,60.5,31,0.5,60.5
450.0,246.0,513.0,261.0,214-et>97,positions,3MCT,75.5,45,22-Feb-97,61.5,32,75.5,61.5
512.0,245.0,574.0,261.0,22-Feb-97,positions,214-et>97,0.5,31,23-Feb-Sr,61.5,33,0.5,61.5
573.0,245.0,636.0,260.0,23-Feb-Sr,positions,22-Feb-97,0.5,32,SUMMARY          AMOUNT,67.5,25,0.5,67.5
55.0,263.0,209.0,278.0,Lodgng       (Attach       Receipt),positions,Breakfast       (Yours       ONLY),15.0,39,"—24730""",107.0,35,15.0,107.0
209.0,262.0,269.0,278.0,"—24730""",positions,Lodgng       (Attach       Receipt),0.5,34,247.50,61.0,36,0.5,61.0
269.0,262.0,331.0,277.0,247.50,positions,"—24730""",0.5,35,~       2473c,61.5,37,0.5,61.5
331.0,261.0,392.0,277.0,~       2473c,positions,247.50,0.5,36,'       742.50,311.0,38,0.5,311.0
636.0,259.0,709.0,275.0,'       742.50,positions,875,15.0,41,,0.0,-1,15.0,0.0
55.0,278.0,209.0,293.0,Breakfast       (Yours       ONLY),positions,unch       (Yours       ONLY),15.5,42,8.76,168.0,40,15.5,168.0
269.0,277.0,331.0,292.0,8.76,positions,20.00,76.0,52,875,372.5,41,76.0,372.5
636.0,274.0,709.0,290.0,875,positions,“46700,45.5,46,,0.0,-1,45.5,0.0
55.0,293.0,209.0,309.0,unch       (Yours       ONLY),positions,dinner       (Yours       ONLY),15.5,43,,0.0,-1,15.5,0.0
55.0,309.0,209.0,324.0,dinner       (Yours       ONLY),positions,Cab/Bus/Llmo,14.5,44,3MCT,289.5,45,14.5,289.5
55.0,324.0,209.0,338.0,Cab/Bus/Llmo,positions,Parking       Foes,15.0,47,3MCT,289.5,45,15.0,289.5
392.0,322.0,451.0,336.0,3MCT,positions,24.00,15.0,48,“46700,251.0,46,15.0,251.0
636.0,320.0,709.0,335.0,“46700,positions,24.00,15.0,49,,0.0,-1,15.0,0.0
55.0,338.0,209.0,354.0,Parking       Foes,positions,5.00,15.0,51,20.00,168.0,52,-1.0,-1.0
392.0,336.0,451.0,352.0,24.00,positions,~5W,15.5,53,24.00,251.0,49,15.5,251.0
636.0,334.0,709.0,351.0,24.00,positions,”30.00,15.5,55,,0.0,-1,15.5,0.0
55.0,354.0,209.0,369.0,Tips       (Not       Included       Elsewhere),positions,Telephone       &       Telegraph,15.0,56,5.00,107.0,51,15.0,107.0
209.0,353.0,269.0,369.0,5.00,positions,Tips       (Not       Included       Elsewhere),0.5,50,20.00,61.0,52,0.5,61.0
269.0,353.0,331.0,368.0,20.00,positions,5.00,0.5,51,~5W,121.5,53,0.5,121.5
392.0,352.0,451.0,367.0,~5W,positions,0.751,15.0,59,lZ,60.5,54,15.0,60.5
451.0,352.0,513.0,367.0,lZ,positions,0.751,15.0,59,”30.00,190.5,55,15.0,190.5
636.0,350.0,709.0,366.0,”30.00,positions,6.75,15.0,60,,0.0,-1,15.0,0.0
55.0,369.0,209.0,384.0,Telephone       &       Telegraph,positions,Auto       Rental       (Attach       Agreement),15.5,61,3.00,168.0,57,15.5,168.0
269.0,368.0,331.0,383.0,3.00,positions,Auto       Rental       (Attach       Agreement),16.5,61,3.00,61.5,58,-1.0,61.5
331.0,367.0,392.0,383.0,3.00,positions,3.00,0.5,57,0.751,91.0,59,0.5,91.0
392.0,367.0,513.0,382.0,0.751,positions,3.00,0.5,58,6.75,220.0,60,0.5,220.0
636.0,365.0,709.0,381.0,6.75,positions,50.00,75.5,68,,0.0,-1,75.5,0.0
55.0,383.0,269.0,401.0,Auto       Rental       (Attach       Agreement),positions,M*c       (GNe       explanation),29.0,63,,0.0,-1,29.0,0.0
286.0,217.0,479.0,231.0,EXPENSES       PAID       BY       EMPLOYEE,positions,Thursday,13.5,21,Saturday,160.0,23,13.5,-1.0
55.0,412.0,210.0,430.0,M*c       (GNe       explanation),positions,American       Express       Corp.,16.0,65,1,411.0,64,16.0,411.0
512.0,409.0,575.0,428.0,1,positions,"Buvness       Meeting       or       Entertainment       -       (Show       Date,       Place,       Persons       Affiliated       With       and       Business       Purposo/Discussten)",95.0,79,,0.0,-1,-1.0,0.0
56.0,430.0,210.0,444.0,American       Express       Corp.,positions,—zm,14.5,67,50.00,542.0,68,14.5,-1.0
56.0,444.0,210.0,460.0,"""Card       Membership       Fee",positions,87.00,14.5,70,—zm,107.5,67,14.5,107.5
210.0,443.0,271.0,460.0,—zm,positions,"""Card       Membership       Fee",0.5,66,50.00,434.5,68,0.5,434.5
637.0,440.0,713.0,457.0,50.00,positions,67.00,15.0,71,,0.0,-1,15.0,0.0
56.0,460.0,210.0,474.0,the       University       Club,positions,Non-resident       Dues       (,14.5,72,87.00,107.5,70,14.5,107.5
210.0,459.0,271.0,474.0,87.00,positions,the       University       Club,0.5,69,67.00,434.5,71,0.5,434.5
637.0,456.0,713.0,471.0,67.00,positions,5B9T5C,31.0,78,,0.0,-1,31.0,0.0
56.0,474.0,210.0,489.0,Non-resident       Dues       (,positions,389.50,16.0,74,279.25,168.5,75,-1.0,-1.0
56.0,489.0,210.0,507.0,DAILY       TOTALS,total,"Buvness       Meeting       or       Entertainment       -       (Show       Date,       Place,       Persons       Affiliated       With       and       Business       Purposo/Discussten)",15.5,79,389.50,107.5,74,15.5,107.5
210.0,488.0,271.0,507.0,389.50,total,DAILY       TOTALS,0.5,73,279.25,61.0,75,0.5,61.0
271.0,488.0,332.0,506.0,279.25,total,389.50,0.5,74,250.50,61.0,76,0.5,-1.0
332.0,487.0,393.0,506.0,250.50,total,279.25,0.5,75,69.75,60.5,77,0.5,60.5
393.0,487.0,453.0,505.0,69.75,total,250.50,0.5,76,5B9T5C,252.0,78,0.5,252.0
637.0,485.0,713.0,504.0,5B9T5C,total,989.00,109.5,83,,0.0,-1,109.5,0.0
59.0,505.0,556.0,522.0,"Buvness       Meeting       or       Entertainment       -       (Show       Date,       Place,       Persons       Affiliated       With       and       Business       Purposo/Discussten)",other,OA.       CODES',91.0,81,250.50,55.0,76,91.0,55.0
61.0,600.0,325.0,613.0,TOTAL       EXPENSES       PAIO       BY       EMPLOYEE       OTHER       CODES,total,Dated,18.5,85,OA.       CODES',226.0,81,18.5,226.0
389.0,599.0,449.0,610.0,OA.       CODES',total,EXPENSES       CHARGED       TO       COMPANY       (Attach       i,77.5,89,04       88       0000       9070       867,134.5,82,-1.0,134.5
492.0,598.0,615.0,612.0,04       88       0000       9070       867,total,opies       of       tlckots       or       Invoices),75.0,90,989.00,134.0,83,-1.0,134.0
667.0,597.0,708.0,611.0,989.00,total,989.00,36.0,87,,0.0,-1,36.0,0.0
64.0,622.0,154.0,632.0,ess       Travel       Advance,positions,AMOUNT       DUE       EMPLOYEE,17.5,86,Dated,155.5,85,17.5,155.5
248.0,620.0,281.0,630.0,Dated,positions,EXPENSES       CHARGED       TO       COMPANY       (Attach       i,57.0,89,,0.0,-1,-1.0,0.0
56.0,639.0,185.0,650.0,AMOUNT       DUE       EMPLOYEE,total,AMOUNT       DUE       COMPANY,22.5,88,989.00,559.5,87,22.5,559.5
654.0,632.0,706.0,648.0,989.00,total,opies       of       tlckots       or       Invoices),40.0,90,,0.0,-1,40.0,0.0
60.0,661.0,180.0,673.0,AMOUNT       DUE       COMPANY,other,EXPENSES       CHARGED       TO       COMPANY       (Attach       i,15.0,89,opies       of       tlckots       or       Invoices),467.5,90,-1.0,-1.0
57.0,671.0,462.0,693.0,EXPENSES       CHARGED       TO       COMPANY       (Attach       i,other,CommentKNote       If       Company       aircraft),15.5,94,opies       of       tlckots       or       Invoices),328.0,90,15.5,328.0
462.0,669.0,713.0,691.0,opies       of       tlckots       or       Invoices),other,EXPENSES       CHARGED       TO       COMPANY       (Attach       i,2.0,89,,0.0,-1,2.0,0.0
57.0,693.0,102.0,784.0,A       C       1          1       H       !          R       A          L       R          1       G          N       E          E       S,other,Other       -       Give       Details,58.5,101,Departure       Dato       |       Origin,137.5,92,58.5,137.5
101.0,692.0,333.0,708.0,Departure       Dato       |       Origin,other,"West       Palm       Beach,       fl",14.0,96,EXPENSES       CHARGED       TO       COMPANY       (Attach       i,42.5,89,-1.0,42.5
333.0,691.0,462.0,707.0,Destination,other,Departure       Dato       |       Origin,1.0,92,CommentKNote       If       Company       aircraft),190.0,94,1.0,190.0
462.0,689.0,713.0,706.0,CommentKNote       If       Company       aircraft),other,Destination,1.5,93,,0.0,-1,1.5,0.0
101.0,707.0,333.0,723.0,"02/17/97       Greensboro,       NC",other,A       C       1          1       H       !          R       A          L       R          1       G          N       E          E       S,23.5,91,"West       Palm       Beach,       fl",180.5,96,23.5,180.5
333.0,706.0,462.0,722.0,"West       Palm       Beach,       fl",other,"02/17/97       Greensboro,       NC",1.0,95,$663.44,190.0,97,1.0,190.0
462.0,704.0,713.0,721.0,$663.44,other,"West       Palm       Beach,       fl",1.5,96,,0.0,-1,1.5,0.0
462.0,719.0,713.0,736.0,U),other,M,15.0,99,,0.0,-1,15.0,0.0
462.0,734.0,714.0,751.0,M,other,w,15.0,100,,0.0,-1,15.0,0.0
463.0,749.0,714.0,766.0,w,other,,0.0,-1,,0.0,-1,0.0,0.0
61.0,790.0,149.0,804.0,Other       -       Give       Details,other,Erptoyoe       Signaturc/Taie       and       Date,84.5,102,,0.0,-1,84.5,0.0
58.0,875.0,212.0,888.0,Erptoyoe       Signaturc/Taie       and       Date,other,,0.0,-1,,0.0,-1,0.0,0.0
