xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
585.0,289.0,676.0,307.0,0.00,positions,0.00,1.5,20,0.00,0.5,14,1.5,0.5
676.0,291.0,741.0,308.0,0.00,positions,0.00,14.0,24,0.00,0.5,15,14.0,0.5
18.0,296.0,56.0,312.0,PST,positions,Photostat,2.0,22,Engraving       -       Offset,123.5,17,2.0,123.5
56.0,297.0,265.0,315.0,Photostat,positions,150.00,2.5,23,"1,300.00",176.0,18,2.5,176.0
265.0,300.0,408.0,317.0,150.00,positions,■,12.5,26,0.00,294.0,19,12.5,294.0
585.0,305.0,676.0,322.0,0.00,positions,0.00,1.5,25,0.00,78.0,20,1.5,78.0
676.0,307.0,741.0,323.0,0.00,positions,0.00,13.5,28,,0.0,-1,13.5,0.0
56.0,312.0,265.0,330.0,■,positions,•,2.5,27,150.00,176.0,23,2.5,176.0
265.0,315.0,408.0,332.0,•,positions,',13.0,30,0.00,294.0,24,13.0,294.0
585.0,320.0,676.0,337.0,0.00,positions,0.00,1.5,29,0.00,78.0,25,1.5,78.0
676.0,322.0,741.0,338.0,0.00,positions,0.00,14.0,31,,0.0,-1,14.0,0.0
56.0,327.0,265.0,346.0,',positions,NYC       Sales       Tax       Exempt,174.0,55,•,176.0,27,-1.0,176.0
584.0,335.0,676.0,353.0,0.00,positions,0.00,1.5,32,0.00,0.5,28,1.5,0.5
675.0,337.0,741.0,354.0,0.00,positions,0.00,14.5,33,0.00,0.5,29,14.5,0.5
584.0,351.0,675.0,369.0,0.00,positions,0.00,1.5,34,0.00,0.5,31,1.5,0.5
675.0,353.0,740.0,370.0,0.00,positions,0.00,14.0,35,0.00,0.5,32,14.0,0.5
584.0,367.0,675.0,384.0,0.00,positions,0.00,1.5,36,0.00,78.0,34,1.5,78.0
675.0,369.0,740.0,385.0,0.00,positions,0.00,13.5,37,,0.0,-1,13.5,0.0
584.0,382.0,675.0,399.0,0.00,positions,0.00,1.5,38,0.00,78.0,36,1.5,78.0
675.0,384.0,740.0,400.0,0.00,positions,0.00,14.0,39,,0.0,-1,14.0,0.0
583.0,397.0,675.0,415.0,0.00,positions,0.00,1.5,40,0.00,0.5,37,1.5,0.5
674.0,399.0,740.0,416.0,0.00,positions,0.00,14.0,41,0.00,0.5,38,14.0,0.5
583.0,413.0,674.0,430.0,0.00,positions,o.oo:,1.5,42,0.00,0.5,39,1.5,0.5
674.0,415.0,739.0,431.0,o.oo:,positions,0.00,14.0,43,0.00,0.5,40,14.0,0.5
583.0,428.0,674.0,446.0,0.00,positions,o.oo:,1.5,44,o.oo:,78.0,42,1.5,78.0
674.0,430.0,739.0,447.0,o.oo:,positions,0.00,14.5,45,,0.0,-1,14.5,0.0
583.0,444.0,674.0,462.0,0.00,positions,o.oo:,1.5,46,o.oo:,78.0,44,1.5,78.0
674.0,446.0,739.0,463.0,o.oo:,positions,0.00,14.0,47,,0.0,-1,14.0,0.0
582.0,460.0,674.0,477.0,0.00,positions,o.oo:,1.5,48,0.00,0.5,45,1.5,0.5
673.0,462.0,739.0,478.0,o.oo:,positions,0.00,13.5,49,o.oo:,0.5,46,13.5,0.5
582.0,475.0,673.0,492.0,0.00,positions,o.oo:,1.5,50,0.00,0.5,47,1.5,0.5
673.0,477.0,738.0,493.0,o.oo:,positions,0.00,14.0,52,o.oo:,0.5,48,14.0,0.5
15.0,481.0,53.0,498.0,l,positions,Tfc4,19.0,54,0.00,593.5,49,19.0,593.5
582.0,490.0,673.0,508.0,0.00,positions,o.oo:,1.5,53,o.oo:,78.0,50,1.5,78.0
673.0,492.0,738.0,509.0,o.oo:,positions,0.00,17.5,57,,0.0,-1,17.5,0.0
15.0,497.0,53.0,520.0,Tfc4,positions,NYC       Sales       Tax       Exempt,2.0,55,50.00,299.5,56,2.0,-1.0
53.0,498.0,262.0,523.0,NYC       Sales       Tax       Exempt,positions,50.00,2.5,56,0.00,470.0,52,2.5,-1.0
262.0,501.0,405.0,525.0,50.00,positions,TOTAL,24.5,59,0.00,294.0,52,24.5,294.0
582.0,506.0,673.0,530.0,0.00,positions,o.oo:,1.5,58,o.oo:,78.0,53,1.5,78.0
673.0,508.0,738.0,531.0,o.oo:,positions,0.00,25.5,63,,0.0,-1,-1.0,0.0
52.0,520.0,262.0,555.0,TOTAL,total,"*1,850.00",2.5,60,NYC       Sales       Tax       Exempt,0.5,55,2.5,0.5
261.0,523.0,405.0,557.0,"*1,850.00",total,io.oo,2.0,61,50.00,0.5,56,2.0,0.5
404.0,525.0,493.0,559.0,io.oo,total,*0.00,1.5,62,0.00,178.5,63,1.5,178.5
492.0,527.0,582.0,560.0,*0.00,total,0.00,1.5,63,0.00,90.5,57,1.5,-1.0
581.0,528.0,673.0,562.0,0.00,total,0.003,1.5,64,0.00,0.5,57,1.5,0.5
672.0,530.0,738.0,563.0,0.003,total,vi          o          UJ          -J          w,336.0,71,o.oo:,0.5,58,336.0,0.5
4.0,590.0,317.0,672.0,";       COMMENTS:       TAN       per       Feb.       84       report.          *EXPLANATION       OF       COSTS:          j'TRCT       1       original       mechanical.          .PFF:       1       set       of       film,       no       proofs*       no       progs.          TPST:       7       for       legal;       10       for       mechanical.",other,•       -          if          •5          %       h          ..          j,124.5,66,,0.0,-1,124.5,0.0
1.0,715.0,14.0,796.0,•       -          if          •5          %       h          ..          j,other,r          t          V          1BJBI-CAI;          l          i-,146.0,67,,0.0,-1,146.0,0.0
0.0,827.0,77.0,976.0,r          t          V          1BJBI-CAI;          l          i-,other,,0.0,-1,BJBI-CODE;—,429.5,69,0.0,429.5
479.0,876.0,634.0,891.0,AUTH.       BY:       J.C.       Tobin,other,BJBI-CODE;—,29.0,69,vi          o          UJ          -J          w,160.5,71,29.0,160.5
258.0,901.0,678.0,924.0,BJBI-CODE;—,other,\C&,33.0,70,vi          o          UJ          -J          w,249.0,71,33.0,-1.0
630.0,934.0,667.0,957.0,\C&,other,,0.0,-1,CO          CD,69.5,72,0.0,69.5
707.0,859.0,727.0,906.0,vi          o          UJ          -J          w,other,CO          CD,50.0,72,,0.0,-1,50.0,0.0
709.0,923.0,727.0,942.0,CO          CD,other,,0.0,-1,,0.0,-1,0.0,0.0
