xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
326.0,698.0,452.0,712.0,Philadelphia,other,Approval       Authority       Name       (Print       or       Type)          THOMAS       C.       GRISCOM,171.5,107,$272.33,184.0,100,171.5,184.0
452.0,698.0,694.0,712.0,$272.33,other,lure       and       Date,161.5,109,,0.0,-1,161.5,0.0
59.0,712.0,102.0,727.0,R       A          1       D,other,u       r\          1       G,15.0,102,,0.0,-1,15.0,0.0
59.0,727.0,102.0,742.0,u       r\          1       G,other,N       E,15.0,103,,0.0,-1,15.0,0.0
59.0,742.0,102.0,757.0,N       E,other,E       S,16.0,104,,0.0,-1,16.0,0.0
59.0,757.0,102.0,774.0,E       S,other,Other       -       Give       Details,20.5,105,,0.0,-1,20.5,0.0
62.0,781.0,148.0,791.0,Other       -       Give       Details,other,W7I91,125.0,108,,0.0,-1,125.0,0.0
186.0,861.0,211.0,872.0,Date,other,,0.0,-1,Approval       Authority       Name       (Print       or       Type)          THOMAS       C.       GRISCOM,157.5,107,0.0,157.5
269.0,856.0,443.0,897.0,Approval       Authority       Name       (Print       or       Type)          THOMAS       C.       GRISCOM,other,,0.0,-1,lure       and       Date,260.0,109,0.0,260.0
146.0,907.0,173.0,915.0,W7I91,other,,0.0,-1,51828       4421,534.0,110,0.0,-1.0
586.0,861.0,646.0,872.0,lure       and       Date,other,,0.0,-1,51828       4421,77.5,110,0.0,77.5
687.0,826.0,700.0,915.0,51828       4421,other,,0.0,-1,,0.0,-1,0.0,0.0
