xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
646.0,374.0,707.0,388.0,"7,700.00",positions,"5,980.00",71.0,37,,0.0,-1,71.0,0.0
503.0,779.0,635.0,838.0,-       Mim          B,total,"A       SERVICE       CHARGE       OF       2%       WILL       BE       APPLIED       OH       ALL       OVERDUE       AMOUNTS.          OuaSly       enginoerod       products       for       tSo       papor       industry       world-wide          Produits       do       quaSlA.       tout       spddatomont       6lucMs       pour       Hnduslrio       Ai       papier,       dan*       to       monde       enter",55.0,43,..pg       2.,91.0,42,55.0,91.0
648.0,445.0,707.0,459.0,"5,980.00",positions,520.00,62.0,38,,0.0,-1,62.0,0.0
659.0,508.0,706.0,520.0,520.00,positions,930.00,63.5,39,,0.0,-1,63.5,0.0
658.0,571.0,706.0,584.0,930.00,positions,"1,040.00",50.5,40,,0.0,-1,50.5,0.0
648.0,621.0,706.0,635.0,"1,040.00",positions,276.00,49.5,41,,0.0,-1,49.5,0.0
658.0,671.0,705.0,684.0,276.00,positions,..pg       2.,138.5,42,,0.0,-1,138.5,0.0
636.0,809.0,684.0,823.0,..pg       2.,total,2030403394,134.5,44,,0.0,-1,-1.0,0.0
192.0,839.0,587.0,888.0,"A       SERVICE       CHARGE       OF       2%       WILL       BE       APPLIED       OH       ALL       OVERDUE       AMOUNTS.          OuaSly       enginoerod       products       for       tSo       papor       industry       world-wide          Produits       do       quaSlA.       tout       spddatomont       6lucMs       pour       Hnduslrio       Ai       papier,       dan*       to       monde       enter",other,2030403394,87.0,44,,0.0,-1,87.0,0.0
536.0,939.0,673.0,962.0,2030403394,other,,0.0,-1,,0.0,-1,0.0,0.0
