xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
448.0,515.0,708.0,546.0,"1,847.00",positions,Take       10       General,26.5,16,"4,706.50",0.5,13,26.5,0.5
59.0,540.0,448.0,574.0,Take       10       General,positions,"6,123.00",3.0,17,"1,847.00",324.5,15,3.0,324.5
448.0,544.0,708.0,576.0,"6,123.00",positions,Parent       5-City       Tour,27.0,18,,0.0,-1,27.0,0.0
59.0,570.0,448.0,604.0,Parent       5-City       Tour,positions,"13,226.00",3.0,19,"6,123.00",324.5,17,3.0,324.5
448.0,574.0,708.0,606.0,"13,226.00",positions,Parent       Influencer       Outreach,26.5,20,,0.0,-1,26.5,0.0
58.0,600.0,448.0,633.0,Parent       Influencer       Outreach,positions,"13,361.50",3.0,21,Parent       5-City       Tour,0.5,18,3.0,0.5
447.0,604.0,708.0,635.0,"13,361.50",positions,2takelC.com,26.0,22,"13,226.00",0.5,19,26.0,0.5
58.0,629.0,447.0,662.0,2takelC.com,positions,360.00,3.0,23,Parent       Influencer       Outreach,0.5,20,3.0,0.5
447.0,633.0,707.0,664.0,360.00,positions,"""90       Degrees       Sponsorship",30.5,24,"13,361.50",0.5,21,30.5,0.5
58.0,658.0,447.0,700.0,"""90       Degrees       Sponsorship",positions,"2,037.50",3.0,25,360.00,324.5,23,3.0,324.5
447.0,662.0,707.0,702.0,"2,037.50",positions,Expenses:,35.0,26,,0.0,-1,35.0,0.0
57.0,696.0,447.0,738.0,Expenses:,positions,"$21,998.82",3.0,27,"""90       Degrees       Sponsorship",0.5,24,3.0,0.5
446.0,700.0,707.0,740.0,"$21,998.82",positions,Ground       Transportation          Amm'H       Limousine          Amni's       Limousine          Total       Ground       Transportation,53.0,28,"2,037.50",0.5,25,53.0,0.5
57.0,734.0,446.0,812.0,Ground       Transportation          Amm'H       Limousine          Amni's       Limousine          Total       Ground       Transportation,positions,74.00          66.00          140.00       ^          K,3.0,29,Expenses:,0.5,26,3.0,0.5
446.0,738.0,706.0,814.0,74.00          66.00          140.00       ^          K,positions,Travel       And       Subsistence,44.0,30,"$21,998.82",0.5,27,44.0,0.5
57.0,808.0,446.0,832.0,Travel       And       Subsistence,positions,•          c,3.0,31,74.00          66.00          140.00       ^          K,324.5,29,3.0,324.5
446.0,812.0,706.0,834.0,•          c,positions,92857672,22.5,38,,0.0,-1,22.5,0.0
132.0,832.0,501.0,862.0,"Diners       Club       2,610.40          Diners       Club       846.50",positions,Katy       Homburger,23.0,33,•          c,259.5,31,23.0,259.5
56.0,861.0,445.0,879.0,Katy       Homburger,positions,903.86       ^,3.0,34,"Diners       Club       2,610.40          Diners       Club       846.50",66.0,32,3.0,66.0
445.0,865.0,705.0,881.0,903.86       ^,positions,Diners       Club          Liza       Michaels,18.0,35,92857672,127.5,38,18.0,127.5
56.0,875.0,445.0,907.0,Diners       Club          Liza       Michaels,positions,609.00       K          15.00,3.0,36,903.86       ^,324.5,34,3.0,324.5
445.0,879.0,705.0,909.0,609.00       K          15.00,positions,670       N       St.       Clair       Chicago       Illinois       60611-2*70       312-988-2400       Fax       312-988-2363,49.5,37,92857672,127.5,38,49.5,127.5
160.0,935.0,606.0,952.0,670       N       St.       Clair       Chicago       Illinois       60611-2*70       312-988-2400       Fax       312-988-2363,receiver,,0.0,-1,,0.0,-1,0.0,0.0
691.0,792.0,714.0,899.0,92857672,positions,903.86       ^,27.5,34,,0.0,-1,-1.0,0.0
