xmin,ymin,xmax,ymax,Object,label,below_object,below_dist,below_obj_index,side_object,side_length,side_obj_index,revised_distances_vert,revised_distances_hori
31.0,517.0,57.0,544.0,18,positions,19,27.5,45,1,28.5,41,27.5,28.5
57.0,516.0,88.0,543.0,1,positions,18,1.0,40,1       PK       10       041       15B,105.0,42,1.0,105.0
88.0,515.0,267.0,543.0,1       PK       10       041       15B,positions,1,0.5,41,FLASK       GRAD       PC       125ML       12/PK,215.0,43,0.5,215.0
267.0,513.0,518.0,542.0,FLASK       GRAD       PC       125ML       12/PK,positions,1       PK       10       041       15B,1.5,42,"3       f""\       !Cs.\       i          SPEED       NUMBER       /082",69.0,39,1.5,69.0
594.0,512.0,657.0,539.0,38.18,positions,182.62,78.5,50,,0.0,-1,78.5,0.0
31.0,544.0,57.0,572.0,19,positions,20,50.5,47,42,133.5,46,50.5,133.5
88.0,542.0,267.0,571.0,42,positions,CALLER:       NANCY       HAMILTON,49.5,48,TOTAL,379.0,49,-1.0,-1.0
31.0,571.0,58.0,646.0,20,other,P       0       APPROVED       BY,49.0,51,CALLER:       NANCY       HAMILTON,348.5,48,49.0,348.5
267.0,568.0,519.0,644.0,CALLER:       NANCY       HAMILTON,other,Hi       £       '•       9       ]       RX3K       NO       I       Id       0       XIVK       '       1H63       •       t’l       ]       SH3GHO       1SMNV19       ’       9H63       '•       CI       JlIKIT       HV1          TOG       •CH6S*2I]SH3aHO       TYIOBdS       *       f-H62       •       11       ]       AH3A003H       H3CIHO       *       £H62       •       01       ].M3IA3H       H3CIH0       *3H6o       ;          6       1AHIN3       H3GHO       *       IH62       ■       8       ]       :       XOIldOH62       '•       9       3.1X3K       SNOIldO       H3(3HOH62       *•       Z       )       Z6/TZ/80       HZ'UlKSlSAS          NO       11VOI       N.1KHOD       HSKOiS.lO       H3HSIi       H02       :       13       THOONOITH3       i       I       ]®0       ]       f       3       HI:       I       )H08       -fZ       3       m       0       ]       f       ]HI       *•       I)       7       f),274.5,52,TOTAL,163.5,49,-1.0,163.5
518.0,567.0,595.0,642.0,TOTAL,other,CALLER:       NANCY       HAMILTON,1.5,48,182.62,69.5,50,1.5,69.5
594.0,567.0,658.0,641.0,182.62,other,TOTAL,0.5,49,,0.0,-1,0.5,0.0
56.0,651.0,187.0,664.0,P       0       APPROVED       BY,other,Hi       £       '•       9       ]       RX3K       NO       I       Id       0       XIVK       '       1H63       •       t’l       ]       SH3GHO       1SMNV19       ’       9H63       '•       CI       JlIKIT       HV1          TOG       •CH6S*2I]SH3aHO       TYIOBdS       *       f-H62       •       11       ]       AH3A003H       H3CIHO       *       £H62       •       01       ].M3IA3H       H3CIH0       *3H6o       ;          6       1AHIN3       H3GHO       *       IH62       ■       8       ]       :       XOIldOH62       '•       9       3.1X3K       SNOIldO       H3(3HOH62       *•       Z       )       Z6/TZ/80       HZ'UlKSlSAS          NO       11VOI       N.1KHOD       HSKOiS.lO       H3HSIi       H02       :       13       THOONOITH3       i       I       ]®0       ]       f       3       HI:       I       )H08       -fZ       3       m       0       ]       f       ]HI       *•       I)       7       f),223.0,52,,0.0,-1,223.0,0.0
71.0,848.0,766.0,913.0,Hi       £       '•       9       ]       RX3K       NO       I       Id       0       XIVK       '       1H63       •       t’l       ]       SH3GHO       1SMNV19       ’       9H63       '•       CI       JlIKIT       HV1          TOG       •CH6S*2I]SH3aHO       TYIOBdS       *       f-H62       •       11       ]       AH3A003H       H3CIHO       *       £H62       •       01       ].M3IA3H       H3CIH0       *3H6o       ;          6       1AHIN3       H3GHO       *       IH62       ■       8       ]       :       XOIldOH62       '•       9       3.1X3K       SNOIldO       H3(3HOH62       *•       Z       )       Z6/TZ/80       HZ'UlKSlSAS          NO       11VOI       N.1KHOD       HSKOiS.lO       H3HSIi       H02       :       13       THOONOITH3       i       I       ]®0       ]       f       3       HI:       I       )H08       -fZ       3       m       0       ]       f       ]HI       *•       I)       7       f),other,2030138076,74.0,53,,0.0,-1,74.0,0.0
596.0,944.0,734.0,965.0,2030138076,other,,0.0,-1,,0.0,-1,0.0,0.0
